id	type	from	to	text	ref	origin	time
8615af7b19f48a6d1be7ae0026c174e9	text	sb1693	pyaretoons-chat	halfmind		web://49.249.136.128	1374055486264
861808007eaec86c4f55a5583784ad78	text	sb1673	pyaretoons-chat	kya manoj comics ab b ati hain		web://124.253.101.42	1374156575069
862ea157fb2856a8bba30b2f3b8d731d	text	sb1897	pyaretoons-chat	hE		web://115.185.231.223	1374150822456
864a64305e17596f4afbf1b60d933f22	text	sb2499	pyaretoons-chat	send me FR		web://117.205.117.223	1374998116490
86562e7891c51ecd48e41113498efec6	text	sb5226	pyaretoons-chat	oooooooooooooooooooooooo		web://124.253.101.42	1374163667468
865f26e06731485acb8c3084df666071	text	sb8675	pyaretoons-chat	hi		web://49.249.101.76	1374843997313
8688b7145653242c8dff142161816c38	text	nisha	pyaretoons-chat	tnx		web://59.161.65.98	1375112390742
86a23d7ee8fe7772e7d48aa2d4d35627	text	sb9407	pyaretoons-chat	Neeraj here		web://49.249.108.199	1374049648900
86a6d2e103ef767ac0bbd43d3ff63d0b	text	nisha	pyaretoons-chat	he mr ur name		web://59.161.65.98	1375112926368
86c6b5d0ca0705b7beaa16b0e1efeb88	text	sb6859	pyaretoons-chat	mera naam sweta hai		web://106.79.57.95	1374298081700
86c9bded22999935c81d9c8b90f700de	text	sb3018	pyaretoons-chat	hello		web://202.91.88.167	1374756155255
86ce7e3faba59ca50f28e59766885623	text	sb3310	pyaretoons-chat	@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@		web://117.205.9.86	1375220933076
86d1e8702f33ac5bc5a0b1f96e5c0b19	text	devesh 	pyaretoons-chat	v		web://59.89.28.116	1375194994695
86e867f5e107a2cca847cf6e82045d79	text	sb9825	pyaretoons-chat	9250627395		web://120.59.121.90	1374049456796
86eec0068ea5d1669ed470b82ec131ee	text	sb7955	pyaretoons-chat	ek aur site bhia hai		web://117.254.7.114	1374820431984
86f178d7099f65944fad0483bfb8bbc4	text	devesh 	pyaretoons-chat	hi		web://59.89.28.116	1375194978973
8718ab11e945d08e5e45e0d1f198ed15	text	partap	pyaretoons-chat	gand mai bahar ane jane ka rasta banayenge		web://182.19.5.3	1374752336996
8744a09151aba12b16bab784f34c6172	text	sb2378	pyaretoons-chat	hiiiiii		web://115.244.185.59	1374164788581
8748c0cee0218626d3d2865cb7508857	text	sb7120	pyaretoons-chat	Narendra modi ke uper koi comics hai kya.. ? 		web://122.172.4.179	1375175357576
8754d52bd5036d3c5f5f2dbc25536ac2	text	sb5520	pyaretoons-chat	wo amar nahi adarsh chitra katha hai		web://202.159.221.118	1375267751900
8762fceaed75a81f0246d101d9d2ca82	text	sb1148	pyaretoons-chat	hiiiiiiiiiiiiii everyone		web://106.222.126.52	1374141847486
8764658acd0771a11ee4b6291d9a64f9	text	sb2141	pyaretoons-chat	ARE JALDI BATAO YAARO		web://117.199.56.93	1374055335041
878451bcba76624590e41c206942f7bf	text	sb337	pyaretoons-chat	hi		web://101.215.101.88	1374118247392
87870fdaf3be72106f6ca9aec5d892ce	text	sb3004	pyaretoons-chat	bolo		web://173.245.62.68	1374403795745
878d7de6fe4c358fe7e5c7d85d1dd6c0	text	sb1911	pyaretoons-chat	hello		web://59.180.128.150	1374426932257
878dc4bff80e68f9a84222366eb3f312	text	sb9380	pyaretoons-chat	tb jakar tu paida huaa tha beta..		web://106.205.255.239	1374057693145
87a1c825a0d1520117a36017567157f6	text	suro	pyaretoons-chat	2810 where r u from? ur name?		web://14.99.81.134	1374916541331
87a44ff9d7ac6c9362ea7905d80a9287	text	sb3929	pyaretoons-chat	1412441114111453252212323..32325221		web://49.249.136.128	1374061819230
87acc9c67a63ec63e0d98fa80ed54467	text	sb4605	pyaretoons-chat	tujhe kya pussy he kya		web://49.249.136.128	1374058838408
87ca6d0d05890efb556c3788c2d016b2	text	sb9380	pyaretoons-chat	mera to mst ho gya h bilkul nagraj ki tarah jaldi bhej sale...		web://106.205.255.239	1374057582836
87cdc6321a4b3dbd677a8680485cc07c	text	sb1281	pyaretoons-chat	esh		web://106.76.154.214	1374144051543
87e219451295da5ff6bac8e84258d73d	text	sb5376	pyaretoons-chat	le mera 8'' ka 		web://49.249.137.116	1374090643947
87f74e83e98691d6e3976767b0c1d0f8	text	sb7763	pyaretoons-chat	hi		web://81.73.225.247	1374316170750
880976158b54e2caf931368eb4034804	text	sb5713	pyaretoons-chat	need a f		web://117.225.57.78	1375037861864
880ba5d4c7cd042ce01ee2e85fe945d6	text	sb1897	pyaretoons-chat	tq346		web://115.185.231.223	1374150827631
88115eb5b4be42c07e6dc37ad9d7df70	text	sb4066	pyaretoons-chat	aa ja tu bhi chod le bahan ke lode tameez nahi bolne ki		web://182.68.64.163	1374146906052
882113eff08f3dd005669ccd10b62661	text	sb3612	pyaretoons-chat	aa q nahi rahe hain baat karne ko		web://117.199.197.130	1374138915610
8825927bdb830bfd228e496ae2d067e3	text	sb6738	pyaretoons-chat	vm,nbnkl		web://49.249.136.128	1374061665655
88349667dd6011b54b2b5f8d128c959f	text	anps	pyaretoons-chat	i m noopur		web://106.79.136.205	1374156153368
8848209f69920c464811cb112892c049	text	sb7266	pyaretoons-chat	i m there		web://141.0.8.140	1374571897144
8853d330982bced0e58147354a92ad8f	text	sb7008	pyaretoons-chat	hi all		web://42.106.219.119	1374482292867
88578873c7a9bcd5007f228e73b883e1	text	sb4965	pyaretoons-chat	k		web://49.202.239.95	1374997724669
88819bb4017540cde82e7c98c5f09bde	text	sb6987	pyaretoons-chat	hi		web://106.211.123.34	1374396583363
889a495e8e62abb576f2bdd85b319b76	text	sb8277	pyaretoons-chat	teri maa ki chud		web://49.249.121.184	1374175873051
88b33b25e1f90f1c456effa077489b6f	text	devesh 	pyaretoons-chat	wdc		web://59.89.28.116	1375194992741
88b8643e2434f19656c29e7f18d45c37	text	sb4512	pyaretoons-chat	jjjjjjjjjjjjjjjjjjjjjjj		web://164.100.6.54	1374055418902
88bd8703c9269611f3292c58a6ceed50	text	(karan)	pyaretoons-chat	kuch to baat karne ka apan se		web://182.19.5.3	1374127203752
88d24bb6bd090f23b7785c04c2cc90cd	text	sb7669	pyaretoons-chat	hai koi meri sonaxi		web://182.19.5.3	1374664249358
88d4616f5f78b624553c030f5e0307ac	text	sb5742	pyaretoons-chat	tu mar		web://124.253.185.229	1374829208020
88dc2303844e951a26262039d5fa6422	text	sb8890	pyaretoons-chat	kya koi bata sakta hai ki tantana bheriya ki kis comics main pheli baar aya tha		web://14.98.8.59	1374077733215
88dda3645b91edbe6715c613b45497f8	text	sb9831	pyaretoons-chat	anybody there		web://103.2.240.4	1375094368939
892dadc9182dce9be7a5b9338bc45717	text	sb6198	pyaretoons-chat	h		web://164.100.6.54	1374054322550
89379604b2265541005073b3dca52aac	text	ab sister se madar pe aa gaya kam se kam apni maa ko to chod de sale	pyaretoons-chat	tu pakka chor hai 		web://173.245.62.28	1374147164511
893a11192794a00a59c30dc225d9ab15	text	sb4522	pyaretoons-chat	naagraj ka nag achcha maja dega..		web://117.239.38.185	1374058603410
893acd2294950cf42b12c9018a629c53	text	sb7669	pyaretoons-chat	hai koi ladki jo mere armano ko pura kare		web://182.19.5.3	1374664206975
894460dd358300b6f3c0349b4ceca14f	text	sb8304	pyaretoons-chat	mai hu na		web://49.14.142.134	1374404437800
896605af1004328bcbe539b0a1ae6810	text	sb1693	pyaretoons-chat	acchaa tu apni sis kko bhej ra he chdne ka bahut shouk he lagta teri sister ko		web://49.249.136.128	1374057146587
897fcf7aee0d68fe27c8e0eca88b75a4	text	sb6041	pyaretoons-chat	ha teri maa ki chut me lnd nahi gusta kya		web://49.200.93.113	1375273049154
89acb83574ad92d2feb1a578f561e57b	text	sb3903	pyaretoons-chat	your name		web://106.76.134.14	1374083252914
89b284b126a252da78b1cade88fef76b	text	sb4383	pyaretoons-chat	sorry not much idea		web://14.140.175.10	1374905884293
89b393ffe4d01087bc9d3a1f61970c80	text	sb3527	pyaretoons-chat	very good		web://173.245.62.28	1374146866687
89c19a2e251c11d951b94f7385f3eea7	text	sb7613	pyaretoons-chat	?		web://14.97.31.52	1374065330792
89c4d8715190901377d8676adb5663aa	text	sb2344	pyaretoons-chat	hi deepika		web://202.159.221.118	1375096001869
89dfb9407ec56784cdf5052a4af568c4	text	sb9540	pyaretoons-chat	gi ga gu		web://106.66.221.215	1375007250262
89fcd2127a1a603dec711c3adab33489	text	sb4417	pyaretoons-chat	hi		web://210.7.70.39	1374490928981
8a2d8627ded366c5241f2b77dc0a9456	text	sb4965	pyaretoons-chat	cool		web://49.202.239.95	1374997426466
8a3b2aec76f9ffa9ec30d0431fc8d0da	text	sb3196	pyaretoons-chat	i am from delhi		web://122.176.252.186	1374131727861
8a6f73af654fff3cebf635dc2e3fa38f	text	sb2624	pyaretoons-chat	hiiii		web://103.22.201.243	1374229142805
8a96793abbdd0d988ee6edd7bbe4e374	text	sb7864	pyaretoons-chat	hme pta hi nhi chal rha hai hum kis se chat kr rhe hai or kon online hai?		web://117.222.224.26	1374066450585
8a9bca140182819e58fa36e6de5b6ebc	text	sb3255	pyaretoons-chat	any one here like to read chacha chaudhari comic?		web://182.68.178.168	1374315065501
8aa371072279b916661d25bd5d14572c	text	sb9396	pyaretoons-chat	haha		web://14.99.216.175	1374832496110
8ab58f666a949c053c58456b3e47ea5e	text	sb5271	pyaretoons-chat	tell me the name of comic in which doga face changed to dog		web://124.253.134.31	1374431082507
8ac93345495f64d971dec3988a4ca4ec	text	h	pyaretoons-chat	Best Comics site		web://117.214.194.231	1374039431850
8adea20dc9d2ab69b59bdeaa1cf69f29	text	sb2499	pyaretoons-chat	Kya dete ho..??		web://117.205.117.223	1374997847431
8aee1ea56a48b08d981f64573ac0856e	text	sb9468	pyaretoons-chat	koi online hai yahan		web://188.249.19.10	1375087570358
8af0ce885303eaf67f5aff7584986793	text	sb4057	pyaretoons-chat	here		web://117.219.162.63	1375019366212
8b03b32fd88ce1435f2e8e13c890e39c	text	sb3764	pyaretoons-chat	      kf,mds ,mds v		web://180.215.140.55	1374078963209
8b1a0dc25b88342123f3a4a18f30db38	text	sb9380	pyaretoons-chat	bol bhejega dono ko..		web://106.205.255.239	1374057246861
8b1e163956ff3b2491916fcf25ee5ec7	text	sb5598	pyaretoons-chat	hello		web://173.245.62.136	1375173637133
8b44db191ba21902dc36532f670aaaa2	text	Abhinav	pyaretoons-chat	Is there a place I can buy comics online ?		web://117.192.35.40	1375005481700
8b6a08fed075dc037990ca100c448d8b	text	deepak 	pyaretoons-chat	koda ho jaa		web://182.19.5.3	1374055929603
8b760f981571d8ea76c0cd267eea2131	text	sb4948	pyaretoons-chat	ha yahi hu 		web://122.177.146.217	1374307948630
8bac28f4cb9d8d1858d64ab4d0d79eef	text	vishal	pyaretoons-chat	kya hua		web://182.19.5.3	1374051533856
8badb7b29e64877de158bf2c710b8764	text	sb1897	pyaretoons-chat	t		web://115.185.231.223	1374150830651
8bb38458219d7e3d9ef34342c6e66bda	text	(karan)	pyaretoons-chat	pune ka londa hai		web://182.19.5.3	1374057621367
8bcc5e878f81e15fa525ba2d88db310a	text	sb2499	pyaretoons-chat	:p		web://117.205.117.223	1374997589066
8c120b9235f3c89fdf894ac21133c747	text	sb292	pyaretoons-chat	i am priyaa		web://182.64.101.197	1374144060446
8c3ec2a9241c06d483ddfa4105140432	text	kooldude	pyaretoons-chat	ur friend		web://14.99.135.56	1374922005684
8c7b24b8e40242a918f2385e9db3a235	text	sb3921	pyaretoons-chat	doga		web://115.240.222.88	1374079766408
8c7c47c56faf8c95c3f06298d5722f2f	text	sb5712	pyaretoons-chat	hell		web://112.110.49.187	1374337636420
8c9d14f5194cc208c8cc471b57d6586d	text	sb2381	pyaretoons-chat	who else are here		web://111.93.152.170	1375087810565
8cbf17533cd56adc95b661ecf1399229	text	sb71	pyaretoons-chat	hari om		web://115.248.154.196	1374058257195
8cfa169f54e72fb650d694a2d914d384	text	sb1109	pyaretoons-chat	hi		web://14.97.219.189	1374351729176
8cfd4bef7e3f48b6359dbcfa7616fe64	text	sb9059	pyaretoons-chat	ma ---- nisha		web://182.73.49.194	1375113548557
8d0ed8974e0c64a7e8b376ce89e2d6a9	text	sb7770	pyaretoons-chat	right		web://103.14.124.59	1374083538024
8d1a9ec3be26dbcd653f92c5e183f308	text	sb5742	pyaretoons-chat	saa		web://124.253.185.229	1374829176652
8d2ac9d8bc1eb1a7e48efaba5021654b	text	Rakesh	pyaretoons-chat	pehle naam bata fir bat karunga 		web://117.192.54.66	1374054594417
8d8cc1bb52113e24fae41c895561ed0e	text	sb3566	pyaretoons-chat	HI 		web://122.177.230.101	1374037174141
8dcc95c9a4a6d4941febd6d9ebce050e	text	sb3249	pyaretoons-chat	KOI HE YA SARE MAR GAYE		web://110.232.252.155	1374570147967
8e108723768e2e0651a735e5c5cbf7fb	text	sb1791	pyaretoons-chat	hi		web://182.68.195.109	1374140350465
8e2200d75e337ca321554e293b8e7711	text	sb8092	pyaretoons-chat	achha?		web://117.254.7.114	1374820138495
8e2668d90ccaa38bb82b68abca7b7e77	text	(karan)	pyaretoons-chat	tu phir aa gayela		web://182.19.5.3	1374056672893
8e28c3dfb29628424effe7983f724717	text	sb8798	pyaretoons-chat	sala tharki		web://124.253.101.42	1374141804318
8e4add5404dcd5f6924600057c0c8dab	text	sb2655	pyaretoons-chat	hello		web://182.19.5.3	1374916045503
8e60dbf186e80baadaa4b614e911c68a	text	sb990	pyaretoons-chat	ha ha kyun nai 		web://115.248.154.196	1374049473391
8e64dc71e2dc132081882342f7e5090b	text	sb9832	pyaretoons-chat	koi batega ki power ranger comic online kahan milegi		web://122.180.97.138	1374832675043
8e6c455214771a329355dbd23c63db1a	text	(karan)	pyaretoons-chat	kya hua bidu log		web://182.19.5.3	1374056421758
8e7ed03139254c5d799777e141f8a60f	text	sb7613	pyaretoons-chat	wht abt u /		web://14.97.31.52	1374065329162
8e92cd673b2a41363db0826c0c4d119a	text	sb2798	pyaretoons-chat	hi		web://202.159.221.118	1375269539397
8ea3d6a3f7fcae99d20476193ad87f1c	text	sb5698	pyaretoons-chat	hi		web://101.63.171.220	1374342430861
8eb332c38ba22a4e7c601f58afdbf47d	text	Nilabh vijay,Delhi	pyaretoons-chat	@ vipin : hi bro. where r u from?		web://203.90.70.251	1374229497273
8ebeef08c5f9a990a968b15312b58901	text	sb696	pyaretoons-chat	whaich in delhi		web://122.177.9.119	1374307635798
8ed78dcb4f7d5ef80579b1a8a9c53040	text	s	pyaretoons-chat	female		web://101.61.195.48	1374228406773
8ef45eeef49154fb638c27b8400ef8a2	text	sb9007	pyaretoons-chat	hello		web://106.204.231.18	1374043237448
8efc73b6e06e6d88c21b48907b2447bd	text	Raghav	pyaretoons-chat	hello frnds		web://182.19.5.3	1374056349435
8f1f219ddd264db8149670986c570270	text	sb2369	pyaretoons-chat	hello		web://117.244.180.211	1374238519248
8f215b0538de9cb51b529d1ca6dc265b	text	sb9060	pyaretoons-chat	really		web://182.68.187.92	1374083467700
8f23e31251e5f3b8291e30b1312c5565	text	sb9428	pyaretoons-chat	HELLO		web://14.98.212.195	1374060785475
8f24850c211b7212f6d6220ecd0c85f8	text	sb5417	pyaretoons-chat	hu		web://115.249.17.52	1375119198177
8f291b626268efe05d90f1976c0ab5e3	text	( karan )	pyaretoons-chat	apan back		web://182.19.5.3	1374053205368
8f791c43a924af4291649e7d53536231	text	sb267	pyaretoons-chat	hi		web://112.110.32.213	1374164192818
8f8fc86e765afabf342a4fa3899fd216	text	sb4444	pyaretoons-chat	hi 292		web://202.159.221.118	1374144558837
8f926febfce957dd8554180a0cec0774	text	sb4605	pyaretoons-chat	ha		web://49.249.136.128	1374059059022
8fb3ade69ee94880d5106db43343e9b0	text	sb35	pyaretoons-chat	hi		web://115.248.32.179	1374654354057
8fbdc3e4964744cb3e3426c19d687319	text	sb9097	pyaretoons-chat	randi to teri maa h...		web://106.205.255.239	1374058073581
8fc5f65f338470e9be88b69fa34e17c7	text	sb7613	pyaretoons-chat	oho		web://14.97.31.52	1374064889901
8fc9f7598340125637215e9be5d22443	text	whassup	pyaretoons-chat	helllooo		web://171.60.68.51	1374035988047
8fce68c6f8eae5eed894e56440d5abab	text	sb1016	pyaretoons-chat	hi soni		web://182.73.49.194	1375117345625
90002da35237115a83df6d5bc4bc1a76	text	Shivi	pyaretoons-chat	anyone?		web://121.245.94.5	1374051198769
9008f12322eb61c53ca7198ee6e5dcf0	text	rj	pyaretoons-chat	just testing whats this chatrooom		web://49.137.239.97	1374258996127
901fe7475543a9cd0ef1407802008051	text	sb9380	pyaretoons-chat	mere pass kafi time h bhej apni maa bahan ko...		web://106.205.255.239	1374057482860
907e04f0074c9ec1bb56878123a8c00d	text	sb7669	pyaretoons-chat	batmeej dil mane na		web://182.19.5.3	1374663327590
90849e1d3942cc3389fb037f3a19a184	text	sb9825	pyaretoons-chat	mshahid.shahid786@gmail.com		web://120.59.121.90	1374049469345
908a763a3a647e9b70e0fda4627e2b44	text	sb6659	pyaretoons-chat	???????????		web://117.225.77.119	1374306770460
90b8856b4babfd9e6d04366e0c8a89eb	text	sb2355	pyaretoons-chat	I can send u the ebooks		web://14.99.216.175	1374832775506
90c175e4d6dd66460d2c8fed3df0ec84	text	kooldude	pyaretoons-chat	There are so many titles. Just read them as u wish		web://14.99.135.56	1374922135074
911714cb289a860b558a5d97b1074fb7	text	sb7815	pyaretoons-chat	hi		web://59.89.28.116	1375195082126
912089cf8335a9aeeed484d7403de448	text	sb1660	pyaretoons-chat	hello		web://124.253.58.107	1374082029525
912cc36955777ad1587eecdad0371157	text	sb5877	pyaretoons-chat	SB Aniket		web://14.98.199.247	1374077559302
912e1201e59345bfed3cce553723b4f6	text	sb8777	pyaretoons-chat	 itni der kyo lag rahi hai		web://182.19.5.3	1374749749448
912f3da828d80b2f3212befaef155e0c	text	sb75	pyaretoons-chat	nahi		web://103.245.20.2	1374126162626
916b7fe61c6de44b6b4f815f2c5086dc	text	sb2066	pyaretoons-chat	kya hall hai		web://182.19.5.3	1374126506932
917176e8fb74be11dcdd59b6ecd98254	text	sb2655	pyaretoons-chat	ha suru		web://182.19.5.3	1374916205585
91732741291a674e28bf87db627cab54	text	sb7117	pyaretoons-chat	fine		web://14.140.163.122	1374908062024
9192795237c632ad2a5f5c65d16022cd	text	sb472	pyaretoons-chat	kya hui??		web://123.237.120.207	1375089955066
9194b7df11f2481dcecbd4e895a782ea	text	sb438	pyaretoons-chat	anyone?		web://123.236.34.46	1374481983992
91a125a5df3a14cefc72e26c958002c5	text	sb6004	pyaretoons-chat	my child hood wakadoki		web://122.168.210.241	1374164848983
91ab3df2235e59f851eed86c223f9779	text	damodar patilil 	pyaretoons-chat	hi partap		web://182.19.5.3	1374751381728
91ee13d2cd57c317960488d3468206ac	text	sb9380	pyaretoons-chat	teri maa ki chut kaisi h be..		web://106.205.255.239	1374057646121
91f9cd37295d7faa91b34161ab62d466	text	sb604	pyaretoons-chat	hmmm....		web://106.201.89.95	1375034664249
91fbba9e4e93cdf3b611832b7f8c9484	text	sb1183	pyaretoons-chat	aao madarchodo		web://59.161.69.67	1374738621021
92106aa56c143341ef05d65c393e04fb	text	sb9380	pyaretoons-chat	kyu teri bahan ka period chal rha tha kya..		web://106.205.255.239	1374057434558
921ec735d4d6c00df81f446701063ed7	text	sb5468	pyaretoons-chat	wr r u from		web://182.73.49.194	1375112490223
922f39e882201f80b75f1ed254992d21	text	sb7353	pyaretoons-chat	wierd		web://66.41.192.160	1374339425352
925803fdd672e9c3a77b8acb3f3e16f6	text	sb3561	pyaretoons-chat	why		web://121.247.55.237	1374921976162
926353cc7229a415de4c4d11325a1b74	text	sb3541	pyaretoons-chat	hello		web://124.253.201.162	1374905702186
9265b50f610bf9026c52997832c0e734	text	sb1897	pyaretoons-chat	tuh		web://115.185.231.223	1374150827751
9266c36d76e49fdf9e9b7d2956cd76c1	text	devesh 	pyaretoons-chat	wc		web://59.89.28.116	1375194993524
9275a6b390ccc9f3f11b6d65a488a463	text	sb225	pyaretoons-chat	to chal khelte hai 		web://122.177.251.192	1374478943900
927ae055a74e07fb81c93be48f34629f	text	sb3200	pyaretoons-chat	ya		web://59.161.82.168	1375081283890
92958dc71b7aa3bf9db9d4bf9f78f518	text	sb8949	pyaretoons-chat	muje tum sub se baat hi nahi karni by		web://182.19.5.3	1374216850870
929ade76393562299fab6d18f1f16a1d	text	sb1552	pyaretoons-chat	yaar usa mein baithe hue desi comics mil rhi hai parrne ko		web://108.206.138.83	1374818944682
92a7e07c540723245ef874a681e214cc	text	sb316	pyaretoons-chat	hi		web://106.218.215.205	1374843085895
92b09e64c64370cf23e28399194cb918	text	sb7530	pyaretoons-chat	and the latest ones r there		web://124.253.159.112	1374318631385
92bbe9137ffa0476b21844ce9e831123	text	sb8949	pyaretoons-chat	land nahi chaie kya		web://182.19.5.3	1374215390004
92dd346c3e1b66a5fc3fa5538e397050	text	sb3929	pyaretoons-chat	,lnjgkjlljmn,k,j		web://49.249.136.128	1374061851790
930e655a628db587764a36839eea4328	text	nisha	pyaretoons-chat	is not nisha		web://59.161.65.98	1375113662405
9321b800bbe45dbf4e79fd0794b639ff	text	sb776	pyaretoons-chat	hi		web://180.188.248.150	1374512637809
933467b4fe921f4e61cc3bf72e6ebd2f	text	sb3076	pyaretoons-chat	i m call boy		web://49.249.121.233	1374833190126
933cbfd7a73c9642d209bf6e18a28f0a	text	Nilabh vijay,Delhi	pyaretoons-chat	why u r asking about gender mohan ? do you feel shy while talking with any special gender...i mean male /female?		web://203.90.70.251	1374228469230
933f10e54b867cf44420a9d8888ce1c0	text	sb4422	pyaretoons-chat	kya		web://173.245.62.178	1374051345217
9358765f7237b8cb2f05828a5799ec35	text	sb7353	pyaretoons-chat	new screen new id		web://66.41.192.160	1374339444269
9363ef896b21316dab6c51e605384c66	text	sb1693	pyaretoons-chat	sl lnd		web://49.249.136.128	1374055520511
936adc23f524d6fc066af2d70d18ef4d	text	sb7661	pyaretoons-chat	be tumari ma ki chud ke bhosde me mera lnd		web://49.249.120.110	1374862896206
936e7cb28961e960303a6f6084feb78f	text	sb7669	pyaretoons-chat	frrrrrrrrrrrrrrrrr		web://182.19.5.3	1374663440082
939af2c7ad075e653865f287933373a6	text	sb8039	pyaretoons-chat	helloo		web://122.161.243.34	1374654367261
93d68764dccffb2e909a45e1072dc1ab	text	sb4510	pyaretoons-chat	yes i seen		web://108.162.222.118	1375266231550
93dabdf7c1e8992104675da1bbee0243	text	sb6081	pyaretoons-chat	to sab badia!		web://123.236.193.52	1374049736325
93e3e81376a65257a4c1d0932e3e92be	text	sb5095	pyaretoons-chat	its a great place 		web://122.168.67.29	1374173358174
9401eca5bc873bc6d6a26d77b8dd479f	text	nisha	pyaretoons-chat	what[		web://59.161.65.98	1375112489758
9404405029ad5cef89f4dd462b9b5f37	text	sHYb8656	pyaretoons-chat	HY		web://103.16.32.151	1375114031858
940483d8247247e79b7436a8c5ae7e71	text	sb8777	pyaretoons-chat	chua da raita		web://182.19.5.3	1374749681664
941522f1c62dd52d503693450f2d9615	text	sb7500	pyaretoons-chat	i m rocky		web://106.76.154.214	1374144589147
942687409d5cfbb43ccc3126d2af9e58	text	Nilabh vijay,Delhi	pyaretoons-chat	@ mohan :ohhh now i can understand ur feelings....ok then enjoy with females.means you feel shy with males.		web://203.90.70.251	1374228605567
944db929f1d206275f69522c1668ca36	text	sb6707	pyaretoons-chat	noo		web://106.192.11.66	1374501408742
944f8141e68abcbaf21e06048621ef22	text	sb7613	pyaretoons-chat	were r u frm		web://14.97.31.52	1374064863261
9459240245c0e3b2222191f03147103d	text	sb7188	pyaretoons-chat	it is nagraj		web://122.177.202.86	1374078934357
945e9641befa2006dfe4f66f196d9d85	text	(karan)	pyaretoons-chat	apan sab janta hai bidu log		web://182.19.5.3	1374052342172
94930fa506469a63f68c95458749171b	text	sb4086	pyaretoons-chat	hello		web://117.203.20.173	1374300348898
94c4a40280e6c2498895312b7426ea68	text	sb2499	pyaretoons-chat	Pta nhi kahan hai but agr aaye to zrur milenge.. Hmari Sister ki Shadi Bhopal me Rohit Nagar me hui hai..		web://117.205.117.223	1374997652786
94d50819cbe097675777c68ac924b1df	text	TERI MAA KI CHUT	pyaretoons-chat	DI TO MMYAA CHUDWA DUGNA		web://122.163.207.201	1374060660140
94f29ee9cb0d42e51e8beb5a30270c37	text	sb5877	pyaretoons-chat	wats ur name???		web://14.98.199.247	1374077230247
9504df9bda4375783a8dd856c2f41ec6	text	sb1745	pyaretoons-chat	ok		web://124.253.201.162	1374905949635
9505650da914b2415fe247ff85803822	text	sb9283	pyaretoons-chat	really		web://120.63.156.86	1374229042669
95191c941c0d303c3aef818eb583ea88	text	sb9832	pyaretoons-chat	online chaiye		web://122.180.97.138	1374832701166
954a8dd7136603773bbb974414af3ee5	text	sb5156	pyaretoons-chat	hiii		web://182.68.237.6	1374910057151
9557d00ad3c4d2135a6f477715bebc3b	text	sb8949	pyaretoons-chat	raseela lnd choot ka dewana hua jae re		web://182.19.5.3	1374215773920
9560a8cb562a91c837a4fd940e3b1042	text	sb7266	pyaretoons-chat	kapil,		web://117.234.125.78	1374916069378
958f7c99a81d4c29c31fb705a70b3d8d	text	sb8514	pyaretoons-chat	madarchodo		web://49.249.120.110	1374864268910
95a9a73c6aa58e002da14fab96b09d56	text	sb1583	pyaretoons-chat	wher r u dear		web://122.160.1.105	1374481357448
95b00bbb7ab501663cf363ca263bf461	text	sandeep	pyaretoons-chat	mai bhi aal uski gaand marunga		web://182.19.5.3	1374752086537
95b50c86b04b513024c4575168c91316	text	sb9105	pyaretoons-chat	hey		web://202.191.173.10	1374675721429
961169b14b45d99749f6dce81f565947	text	chetan 	pyaretoons-chat	ok by		web://182.19.5.3	1374918572718
962f802d5c7e33dd20ff0dff2ee34395	text	sb7648	pyaretoons-chat	hi		web://14.98.106.87	1375293346259
9639d27e352de8e88719ff1645aecb2c	text	sb2358	pyaretoons-chat	??		web://123.237.120.207	1375092311455
965d2d6c44eaee16a43d2d6b5ccf3c8c	text	Rakesh	pyaretoons-chat	Hi		web://117.192.54.66	1374054241220
96627ddf8453f00e687386f922340229	text	sb9059	pyaretoons-chat	what do u do		web://182.73.49.194	1375112930489
966b751336ad00df8c067b42a794fe7b	text	sb1897	pyaretoons-chat	gdaf		web://115.185.231.223	1374150826791
9689001fefc01b1b7ed070fe7b88a828	text	(karan)	pyaretoons-chat	bole to hello		web://182.19.5.3	1374127127734
968f170d26c22e6322b926d4decab1e5	text	sb7374	pyaretoons-chat	cdxjf		web://115.242.31.212	1374147592342
96a56f2b442b47c29da290f1bf61ec21	text	sb7669	pyaretoons-chat	gutar gu gutar gu		web://182.19.5.3	1374663625263
96cd74cb218d2638b459a97991988010	text	sb4965	pyaretoons-chat	aur purana bankelal		web://49.202.239.95	1374997454305
96f369b99bfadde19ed14c11695d9aa0	text	sb9475	pyaretoons-chat	http://en.wikipedia.org/wiki/List_of_Dhruva_comics		web://222.164.32.201	1375280581241
97274afbe1113a406b3a49ee0934eb12	text	sb3929	pyaretoons-chat	25548525214454477898632214552		web://49.249.136.128	1374061795667
972d560d8ba0fbd63f0a9cc843bece14	text	sb2499	pyaretoons-chat	haan..		web://117.205.117.223	1374997373073
973bbf4b30e55308d800c1843e199f47	text	(karan)	pyaretoons-chat	subha ho gayi mamu		web://182.19.5.3	1374127245554
97460588db0c3a14cf16597f19ae4c71	text	sb2562	pyaretoons-chat	koi bata sakta hai k thriller horror me kon si nai comics ai hain?		web://117.199.162.39	1374068511290
974acb313416756bc7adf7622fb8cfac	text	sb748	pyaretoons-chat	lilesh		web://112.110.32.213	1374156346209
9760d930d1df654be5adc4eb675fdb4f	text	sb4422	pyaretoons-chat	yes		web://173.245.62.178	1374051353255
